company_name,year_founded,company_age,industry,sector,business_category,headquarters_city,ownership,_source_table
Partner Communications Company,,[],,,"[""['Communication Services'"", ""'Telecom']""]",[],,valueToday_dataset
Bicycle Therapeutics,,[],,,"[""['Healthcare'"", ""'Biotechnology']""]",[],,valueToday_dataset
Jiangsu Shentong Valve,,[],,,"[""['Industries'"", ""'Industry Machinery'"", ""'Tools and Equipment'"", ""'Metal Products Manufacturing']""]",[],,valueToday_dataset
"Hubei Juneyao Health Drinks Co., Ltd",,[],,,"[""['Consumer Defensive'"", ""'Non-Alcoholic Beverages'"", ""'Beverages']""]",[],,valueToday_dataset
Sanlorenzo S.p.a.,,[],,,['Leisure'],[],,valueToday_dataset
Zhejiang Ausun Pharmaceutical,,[],,,"[""['Healthcare'"", ""'Pharmaceutical'"", ""'HealthCare Products'"", ""'Biotechnology']""]",[],,valueToday_dataset
Aar Corp,,[],,,"[""['Industries'"", ""'Aerospace and Defense'"", ""'Aircrafts']""]",['Illinois'],,valueToday_dataset
Nuvation Bio Inc.,,[],,,"[""['Healthcare'"", ""'Biotechnology'"", ""'Biopharmaceutical']""]",[],,valueToday_dataset
Blackrock Corporate High Yield Fund,,[],,,"[""['Financial Services'"", ""'Asset Management']""]",['Delaware'],,valueToday_dataset
Blackrock Taxable Municipal Bond Trust,,[],,,"[""['Financial Services'"", ""'Asset Management']""]",['Delaware'],,valueToday_dataset
Guess Inc,,[],,,"[""['Consumer Cyclical'"", ""'Retail'"", ""'Clothing']""]",['California'],,valueToday_dataset
Ql Resources Berhad,,[],,,"[""['Consumer Defensive'"", ""'Farming / Seeds / Milling']""]",[],,valueToday_dataset
Union Medical Healthcare,,[],,,"[""['Healthcare'"", ""'Healthcare Service'"", ""'FMCG']""]",[],,valueToday_dataset
Luk Fook Holdings (international),,[],,,"[""['Consumer Cyclical'"", ""'Luxury Goods'"", ""'Retail'"", ""'Jewellery']""]",[],,valueToday_dataset
Bic Camera,,[],,,"[""['Consumer Cyclical'"", ""'Retail']""]",[],,valueToday_dataset
Nippon Suisan Kaisha,,[],,,"[""['Consumer Defensive'"", ""'FMCG'"", ""'Package Foods'"", ""'Food Products'"", ""'Meat / Poultry / Fish / Chicken']""]",[],,valueToday_dataset
Perpetual,,[],,,"[""['Financial Services'"", ""'Investments'"", ""'Asset Management']""]",[],,valueToday_dataset
Murray Income Trust,,[],,,['Asset Management'],[],,valueToday_dataset
Kureha Corporation,,[],,,"[""['Basic Materials'"", ""'Chemicals']""]",[],,valueToday_dataset
Changzheng Engineering,,[],,,"[""['Industries'"", ""'Engineering Products'"", ""'Engineering Services'"", ""'Construction']""]",[],,valueToday_dataset
Sterlite Technologies Limited,,[],,,"[""['Technology'"", ""'Communications Equipment']""]",[],,valueToday_dataset
Elite Semiconductor Memory Technology,,[],,,"[""['Technology'"", ""'Semiconductors'"", ""'Electronics']""]",[],,valueToday_dataset
Plantronics,,[],,,"[""['Technology'"", ""'Telecom'"", ""'Utilities'"", ""'Telecom Equipment'"", ""'Communications Equipment']""]",['California'],,valueToday_dataset
Laurentian Bank Of Canada,,[],,,"[""['Financial Services'"", ""'Banking Services'"", ""'Brokerage Services'"", ""'Securities']""]",['Montreal'],,valueToday_dataset
New Frontier Health Corporation,,[],,,"[""['Healthcare'"", ""'Hospitals']""]",[],,valueToday_dataset
Aeon Hokkaido Corporation,,[],,,"[""['Consumer Cyclical'"", ""'Retail'"", ""'Department Stores']""]",[],,valueToday_dataset
April Sa,,[],,,['Financial Services'],[],,valueToday_dataset
Nuveen Municipal High Income Opportunity Fund,,[],,,"[""['Financial Services'"", ""'Asset Management']""]",['Massachusetts'],,valueToday_dataset
Ci&t Inc,,[],,,[],[],,valueToday_dataset
Svi Public Company,,[],,,"[""['Technology'"", ""'Electronics'"", ""'Capital Goods']""]",[],,valueToday_dataset
Nantong Jinghua Pharmaceutical,,[],,,"[""['Healthcare'"", ""'Pharmaceutical'"", ""'HealthCare Products']""]",[],,valueToday_dataset
Asian Star Anchor Chain Jiangsu,,[],,,"[""['Industries'"", ""'Metal Products Manufacturing']""]",[],,valueToday_dataset
Oriental Bank Of Commerce,,[],,,"[""['Financial Services'"", ""'Banking Services']""]",[],,valueToday_dataset
Shenzhen Tatfook Technology,,[],,,"[""['Technology'"", ""'Communications Equipment']""]",[],,valueToday_dataset
Hunan Er-kang Pharmaceutical Co. Ltd,,[],,,"[""['Healthcare'"", ""'Pharmaceutical'"", ""'HealthCare Products']""]",[],,valueToday_dataset
Ofg Bancorp,,[],,,"[""['Financial Services'"", ""'Banking Services']""]",[],,valueToday_dataset
Golar Lng,,[],,,"[""['Energy'"", ""'Transportation'"", ""'Consumer Services'"", ""'Marine Transportation'"", ""'Oil and Gas']""]",[],,valueToday_dataset
Alector,,[],,,"[""['Healthcare'"", ""'Biotechnology'"", ""'Biopharmaceutical']""]",['California'],,valueToday_dataset
As Lhv Group,,[],,,"[""['Financial Services'"", ""'Banking Services']""]",[],,valueToday_dataset
Brighton-best International (taiwan),,[],,,"[""['Industries'"", ""'Fasteners'"", ""'Tools and Equipment'"", ""'Metal Products Manufacturing']""]",[],,valueToday_dataset
Grupo De Moda Soma S.a.,,[],,,"[""['Consumer Cyclical'"", ""'Retail']""]",[],,valueToday_dataset
Biffa,,[],,,"[""['Industries'"", ""'Waste and Trash Management']""]",[],,valueToday_dataset
Palfinger Ag,,[],,,"[""['Industries'"", ""'Heavy Machinery']""]",[],,valueToday_dataset
Usen-nextholdings,,[],,,"[""['Communication Services'"", ""'Telecom']""]",[],,valueToday_dataset
Cpn Retail Growth Leasehold Reit,,[],,,"[""['Real Estate'"", ""'Retail'"", ""'Property Investments'"", ""'Commercial Properties']""]",[],,valueToday_dataset
"Kede Numerical Control Co., Ltd.",,[],,,"[""['Industries'"", ""'Industry Machinery']""]",[],,valueToday_dataset
Yeahka Limited,,[],,,"[""['Technology'"", ""'Software and IT Infrastructure']""]",[],,valueToday_dataset
Iti,,[],,,"[""['Technology'"", ""'Communications Equipment']""]",[],,valueToday_dataset
Dehua Tb New Decoration Material,,[],,,"[""['Basic Materials'"", ""'Wood Products']""]",[],,valueToday_dataset
Sichuan Jiuzhou Electronic,,[],,,"[""['Technology'"", ""'Communications Equipment']""]",[],,valueToday_dataset
Mitac Holdings Corporation,,[],,,"[""['Technology'"", ""'Computers Hardware']""]",[],,valueToday_dataset
Essentra,,[],,,"[""['Basic Materials'"", ""'Chemicals'"", ""'Plastics / Plastic Products']""]",[],,valueToday_dataset
"Poco Holding Co., Ltd.",,[],,,"[""['Basic Materials'"", ""'Chemicals']""]",[],,valueToday_dataset
Cgn Nuclear Technology Development,,[],,,"[""['Industries'"", ""'Plastics / Plastic Products'"", ""'Chemicals'"", ""'Engineering Products'"", ""'Real Estate'"", ""'Fishing'"", ""'Freight Transport'"", ""'Conglomerate']""]",[],,valueToday_dataset
Chengdu Gas Group Corporation Ltd.,,[],,,"[""['Utilities'"", ""'Gas Utilities']""]",[],,valueToday_dataset
Saudia Dairy & Foodstuff Company,,[],,,"[""['Consumer Defensive'"", ""'Food Chains / Distributor']""]",[],,valueToday_dataset
Construcciones Y Auxiliar De Ferrocarriles,,[],,,"[""['Industries'"", ""'Industry Machinery']""]",[],,valueToday_dataset
Scholastic Corporation,,[],,,"[""['Communication Services'"", ""'Consumer Services'"", ""'Publishing'"", ""'Media']""]",['New York'],,valueToday_dataset
Topcon Corporation,,[],,,"[""['Technology'"", ""'Technology Hardware and Instruments']""]",[],,valueToday_dataset
"Rover Group, Inc.",,[],,,"[""['Consumer Cyclical'"", ""'Consumer Services']""]",[],,valueToday_dataset
Peabody Energy Corporation,,[],,,"[""['Energy'"", ""'Mining'"", ""'Coal Mining']""]",['Missouri'],,valueToday_dataset
Edinburgh Worldwide Investment Trust,,[],,,"[""['Asset Management'"", ""'Investments']""]",[],,valueToday_dataset
"Meridianlink, Inc.",,[],,,['Software and IT'],['California'],,valueToday_dataset
Venus Medtech (hangzhou),,[],,,"[""['Healthcare'"", ""'Medical Equipment']""]",[],,valueToday_dataset
Cronos Group,,[],,,"[""['Healthcare'"", ""'Chemicals'"", ""'Cannabis'"", ""'Consumer Durables'"", ""'Pharmaceutical']""]",[],,valueToday_dataset
Shenzhen Feima International Supply Chain,,[],,,"[""['Industries'"", ""'Logistics'"", ""'Imports / Exports Services'"", ""'Airports Operating']""]",[],,valueToday_dataset
Novoray Corporation,,[],,,"[""['Basic Materials'"", ""'Chemicals']""]",[],,valueToday_dataset
Fujian Longking,,[],,,"[""['Industries'"", ""'Pollution Control Equipment']""]",[],,valueToday_dataset
Brewin Dolphin Holdings,,[],,,['Asset Management'],[],,valueToday_dataset
Mobvista,,[],,,"[""['Communication Services'"", ""'Advertising']""]",[],,valueToday_dataset
Wam Capital,,[],,,"[""['Financial Services'"", ""'Asset Management'"", ""'Investments']""]",[],,valueToday_dataset
Lovisa Holdings,,[],,,"[""['Consumer Cyclical'"", ""'Jewellery'"", ""'Luxury Goods'"", ""'Retail'"", ""'Consumer Durables']""]",[],,valueToday_dataset
Furukawa Electric,,[],,,"[""['Industries'"", ""'Electronics'"", ""'Electrical Products'"", ""'Cables and Wires'"", ""'Capital Goods']""]",[],,valueToday_dataset
Globaltrans Investment,,[],,,"[""['Industries'"", ""'Railway']""]",[],,valueToday_dataset
Webjet,,[],,,"[""['Consumer Cyclical'"", ""'Consumer Durables'"", ""'Travel and Transport']""]",['Melbourne'],,valueToday_dataset
Lamda Development,,[],,,['Real Estate'],[],,valueToday_dataset
Zhonghang Electronic Measuring Instruments,,[],,,"[""['Technology'"", ""'Technology Hardware and Instruments']""]",[],,valueToday_dataset
Grand Ming Group Holdings,,[],,,"[""['Industries'"", ""'Construction']""]",[],,valueToday_dataset
Episil Holding,,[],,,"[""['Technology'"", ""'Semiconductors']""]",[],,valueToday_dataset
Grupo Palacio De Hierro,,[],,,"[""['Consumer Cyclical'"", ""'Retail'"", ""'Department Stores']""]",[],,valueToday_dataset
Boulder Growth & Income Fund,,[],,,"[""['Financial Services'"", ""'Asset Management']""]",['Colorado'],,valueToday_dataset
Houpu Clean Energy,,[],,,"[""['Energy'"", ""'Oil and Gas']""]",[],,valueToday_dataset
Investis Holding Sa,,[],,,['Real Estate'],[],,valueToday_dataset
Jiangsu Leike Defense Technology,,[],,,"[""['Industries'"", ""'Military Equipment'"", ""'Defense Products'"", ""'Communications Equipment'"", ""'Satellites'"", ""'Technology Hardware and Instruments']""]",[],,valueToday_dataset
Bilfinger Se,,[],,,"[""['Industries'"", ""'Construction']""]",[],,valueToday_dataset
Greenbrier Companies,,[],,,"[""['Industries'"", ""'Railway'"", ""'Capital Goods'"", ""'Freight Transport']""]",['Oregon'],,valueToday_dataset
Gold Circuit Electronics,,[],,,"[""['Technology'"", ""'Electronics'"", ""'Capital Goods']""]",[],,valueToday_dataset
Luminex Corporation,,[],,,"[""['Healthcare'"", ""'Medical Equipment'"", ""'HealthCare Products']""]",['Texas'],,valueToday_dataset
Genesis Energy Lp,,[],,,"[""['Energy'"", ""'Oil Refining'"", ""'Oil and Gas']""]",['Texas'],,valueToday_dataset
Tangrenshen Group Co. Ltd,,[],,,"[""['Consumer Defensive'"", ""'Food Chains / Distributor']""]",[],,valueToday_dataset
Sdcl Energy Efficiency Income Trust,,[],,,"[""['Energy'"", ""'Electric Utilities'"", ""'Asset Management']""]",[],,valueToday_dataset
Guangdong Zhongsheng Pharmaceutical,,[],,,"[""['Healthcare'"", ""'Pharmaceutical'"", ""'HealthCare Products']""]",[],,valueToday_dataset
Jiangzhong Pharmaceutical Co. Ltd,,[],,,"[""['Healthcare'"", ""'Pharmaceutical'"", ""'HealthCare Products']""]",[],,valueToday_dataset
"Shenzhen Special Economic Zone Real Estate & Properties (group) Co., Ltd.",,[],,,['Real Estate'],[],,valueToday_dataset
Delek Automotive Systems,,[],,,"[""['Consumer Cyclical'"", ""'Automobile Dealers'"", ""'Retail']""]",[],,valueToday_dataset
Tokyo Steel Manufacturing,,[],,,"[""['Basic Materials'"", ""'Iron and Steel'"", ""'Metals']""]",[],,valueToday_dataset
Accell Group,,[],,,"[""['Consumer Cyclical'"", ""'Bicycle'"", ""'Leisure']""]",[],,valueToday_dataset
Freehold Royalties,,[],,,"[""['Energy'"", ""'Oil and Gas']""]",[],,valueToday_dataset
Latent View Analytics Limited,,[],,,['Software and IT'],[],,valueToday_dataset
Sma Solar Technology Ag,,[],,,"[""['Technology'"", ""'Solar Power Devices']""]",[],,valueToday_dataset
Amara Raja Batteries,,[],,,"[""['Consumer Cyclical'"", ""'Automobile'"", ""'Automobile Parts']""]",[],,valueToday_dataset
Danaos Corporation,,[],,,"[""['Industries'"", ""'Transportation'"", ""'Marine Transportation'"", ""'Shipping']""]",[],,valueToday_dataset
Strategic Education,,[],,,"[""['Consumer Defensive'"", ""'Consumer Services'"", ""'Education']""]",['Virginia'],,valueToday_dataset
Q Technology (group) Company,,[],,,"[""['Technology'"", ""'Electronics'"", ""'Capital Goods']""]",[],,valueToday_dataset
Proto Labs,,[],,,"[""['Industries'"", ""'Metal Fabrication Products'"", ""'Capital Goods'"", ""'Engineering Products'"", ""'Plastics / Plastic Products']""]",['Minnesota'],,valueToday_dataset
"Oscar Health, Inc.",,[],,,"[""['Healthcare'"", ""'Insurance']""]",['New York'],,valueToday_dataset
Bh Macro Limited,,[],,,['Asset Management'],[],,valueToday_dataset
Fuji Soft,,[],,,"[""['Technology'"", ""'Software and IT']""]",[],,valueToday_dataset
Nippon Steel Trading Corporation,,[],,,"[""['Industries'"", ""'Imports / Exports Services'"", ""'Trading']""]",[],,valueToday_dataset
Tellurian,,[],,,"[""['Energy'"", ""'Oil and Gas']""]",['Texas'],,valueToday_dataset
Redde Northgate Plc,,[],,,"[""['Industries'"", ""'Automobile'"", ""'Rent / Lease Services'"", ""'Commercial Vehicles'"", ""'Automobile Service']""]",[],,valueToday_dataset
Yibin Tianyuan Group,,[],,,"[""['Basic Materials'"", ""'Chemicals']""]",[],,valueToday_dataset
Agta Record Ag,,[],,,"[""['Industries'"", ""'Building Products and Equipment'"", ""'Construction Materials']""]",[],,valueToday_dataset
Nagawa,,[],,,"[""['Industries'"", ""'Construction']""]",[],,valueToday_dataset
China Machinery Engineering Corporation,,[],,,"[""['Industries'"", ""'Engineering Products'"", ""'Engineering Services'"", ""'Construction']""]",[],,valueToday_dataset
Hitgen Inc.,,[],,,"[""['Healthcare'"", ""'Biotechnology']""]",[],,valueToday_dataset
Fairfax India Holdings Corporation,,[],,,"[""['Financial Services'"", ""'Asset Management'"", ""'Investments']""]",['Toronto'],,valueToday_dataset
Global Industrial Company,,[],,,"[""['eCommerce'"", ""'Office Equipment']""]",[],,valueToday_dataset
Henan Yunengholdings,,[],,,"[""['Utilities'"", ""'Electric Utilities']""]",[],,valueToday_dataset
National Bank Holdings Corporation,,[],,,"[""['Financial Services'"", ""'Banking Services']""]",['Colorado'],,valueToday_dataset
Uniphar,,[],,,"[""['Healthcare'"", ""'Hospitals'"", ""'Healthcare Service']""]",[],,valueToday_dataset
Esr-reit,,[],,,"[""['Real Estate'"", ""'Property Investments']""]",[],,valueToday_dataset
Liberty Braves Group,,[],,,"[""['Communication Services'"", ""'Entertainment'"", ""'Media']""]",['Colorado'],,valueToday_dataset
"Radius Global Infrastructure, Inc.",,[],,,"[""['Communication Services'"", ""'Telecom']""]",[],,valueToday_dataset
Fujian Yongfu Power Engineering,,[],,,"[""['Industries'"", ""'Engineering Products'"", ""'Engineering Services'"", ""'Construction']""]",[],,valueToday_dataset
Shikoku Electric Power Company,,[],,,"[""['Utilities'"", ""'Electric Utilities'"", ""'Renewable Energy']""]",[],,valueToday_dataset
Aspen Aerogels,,[],,,"[""['Industries'"", ""'Retail'"", ""'Consumer Services'"", ""'Building Products and Equipment']""]",['Massachusetts'],,valueToday_dataset
"Aeva Technologies, Inc.",,[],,,"[""['Consumer Cyclical'"", ""'Automobile Parts']""]",[],,valueToday_dataset
Macnica Fuji Electronics Holdings,,[],,,"[""['Technology'"", ""'Electronics'"", ""'Semiconductors']""]",[],,valueToday_dataset
Tarkett,,[],,,"[""['Industries'"", ""'Construction Materials'"", ""'Home Improvement'"", ""'Building Products and Equipment']""]",[],,valueToday_dataset
Asahi Holdings,,[],,,"[""['Industries'"", ""'Waste and Trash Management']""]",[],,valueToday_dataset
Radnet,,[],,,"[""['Healthcare'"", ""'Health Care Diagnostics']""]",['California'],,valueToday_dataset
Landcadia Holdings Ii,,[],,,"[""['Financial Services'"", ""'Shell Company']""]",[],,valueToday_dataset
Miraca Holdings,,[],,,"[""['Healthcare'"", ""'Health Care Diagnostics']""]",[],,valueToday_dataset
Prosegur Compania De Seguridad,,[],,,"[""['Industries'"", ""'Security Systems and Solutions']""]",[],,valueToday_dataset
Mag Silver,,[],,,"[""['Basic Materials'"", ""'Mining'"", ""'Metals'"", ""'Silver Mining']""]",[],,valueToday_dataset
China Nonferrous Mining Corporation Limited,,[],,,"[""['Basic Materials'"", ""'Copper Mining']""]",[],,valueToday_dataset
Bb Healthcare Trust,,[],,,['Asset Management'],[],,valueToday_dataset
Southside Bancshares,,[],,,"[""['Financial Services'"", ""'Banking Services']""]",['Texas'],,valueToday_dataset
China Resources And Environment,,[],,,"[""['Industries'"", ""'Waste and Trash Management']""]",[],,valueToday_dataset
"Dongguan Aohai Technology Co., Ltd.",,[],,,"[""['Industries'"", ""'Electrical Products']""]",[],,valueToday_dataset
Aub Group,,[],,,"[""['Financial Services'"", ""'Insurance']""]",[],,valueToday_dataset
Jiangsu Suzhou Rural Commercial Bank Co. Ltd,,[],,,"[""['Financial Services'"", ""'Banking Services']""]",[],,valueToday_dataset
Shenzhen Kondarl (group),,[],,,"[""['Consumer Defensive'"", ""'Real Estate'"", ""'Farming / Seeds / Milling']""]",[],,valueToday_dataset
Jilin Jiutai Rural Commercial Bank Corporation Limited,,[],,,"[""['Financial Services'"", ""'Banking Services']""]",[],,valueToday_dataset
Suzhou Victory Precision Manufacture,,[],,,"[""['Industries'"", ""'Metal Fabrication Products']""]",[],,valueToday_dataset
Hope Education Group,,[],,,"[""['Consumer Defensive'"", ""'Education']""]",[],,valueToday_dataset
Isras Investment Company Ltd,,[],,,['Real Estate'],[],,valueToday_dataset
Alpha And Omega Semiconductor,,[],,,"[""['Technology'"", ""'Semiconductors'"", ""'Electronics']""]",['California'],,valueToday_dataset
Alrov Properties And Lodgings,,[],,,['Real Estate'],[],,valueToday_dataset
Beijing Highlander Digital Technology,,[],,,"[""['Technology'"", ""'Technology Hardware and Instruments']""]",[],,valueToday_dataset
Gosuncn Technology Group,,[],,,"[""['Technology'"", ""'Communications Equipment']""]",[],,valueToday_dataset
Kaiser (china) Culture Co. Ltd,,[],,,"[""['Communication Services'"", ""'Gaming']""]",[],,valueToday_dataset
Src Energy,,[],,,['Energy'],['Colorado'],,valueToday_dataset
Shunfa Hengye Corporation,,[],,,['Real Estate'],[],,valueToday_dataset
"Shuyu Civilian Pharmacy Corp., Ltd.",,[],,,"[""['Healthcare'"", ""'Retail'"", ""'Pharmacy']""]",[],,valueToday_dataset
Healthcare Co. Ltd,,[],,,"[""['Consumer Cyclical'"", ""'Home Furnishing'"", ""'Furniture']""]",[],,valueToday_dataset
Haichang Ocean Park Holdings Ltd.,,[],,,['Leisure'],[],,valueToday_dataset
Marr,,[],,,"[""['Consumer Defensive'"", ""'Food Chains / Distributor']""]",[],,valueToday_dataset
Shoucheng Holdings Limited,,[],,,"[""['Industries'"", ""'Infrastructure']""]",[],,valueToday_dataset
Dongkuk Steel Mill Company,,[],,,"[""['Basic Materials'"", ""'Iron and Steel'"", ""'Metals']""]",[],,valueToday_dataset
Ocumension Therapeutics,,[],,,"[""['Healthcare'"", ""'Pharmaceutical'"", ""'Biotechnology']""]",[],,valueToday_dataset
